0.65625,103,75,51,
0.658203,80,75,51,
0.660156,69,75,51,
0.662109,84,75,51,
0.664063,104,75,51,
0.666016,96,75,51,
0.667969,84,75,51,
0.669922,105,75,51,
0.671875,103,75,51,
0.673828,84,75,51,
0.675781,80,75,51,
0.677734,83,75,51,
0.679688,93,75,51,
0.681641,115,75,51,
0.683594,105,75,51,
0.685547,93,75,51,
0.6875,112,75,51,
0.689453,146,75,51,
0.691406,170,75,51,
0.693359,172,75,51,
0.695313,160,75,51,
0.697266,137,75,51,
0.699219,137,75,51,
0.701172,132,75,51,
0.703125,102,75,51,
0.705078,97,75,51,
0.707031,100,75,51,
0.708984,91,75,51,
0.710938,83,75,51,
0.712891,80,75,51,
0.714844,92,75,51,
0.716797,96,75,51,
0.71875,76,75,51,
0.720703,81,75,51,
0.722656,103,75,51,
0.724609,117,75,51,
0.726563,112,75,51,
0.728516,93,75,51,
0.730469,75,75,51,
0.732422,51,75,51,
0.734375,24,75,51,
0.736328,10,75,51,
0.738281,0,75,51,
0.740234,-6,75,51,
0.742188,10,75,51,
0.744141,29,75,51,
0.746094,35,75,51,
0.748047,58,75,51,
0.75,112,75,51,
0.751953,137,75,51,
0.753906,116,75,51,
0.755859,92,75,51,
0.757813,90,75,51,
0.759766,101,75,51,
0.761719,99,75,51,
0.763672,92,75,51,
0.765625,103,75,51,
0.767578,118,75,51,
0.769531,134,75,51,
0.771484,135,75,51,
0.773438,125,75,51,
0.775391,124,75,51,
0.777344,108,75,51,
0.779297,89,75,51,
0.78125,96,75,51,
0.783203,118,75,51,
0.785156,144,75,51,
0.787109,150,75,51,
0.789063,136,75,51,
0.791016,131,75,51,
0.792969,139,75,51,
0.794922,136,75,51,
0.796875,99,75,51,
0.798828,25,75,51,
0.800781,-27,75,51,
0.802734,-28,75,51,
0.804688,4,75,51,
0.806641,50,75,51,
0.808594,129,75,51,
0.810547,219,75,51,
0.8125,250,75,51,
0.814453,236,75,51,
0.816406,210,75,51,
0.818359,204,75,51,
0.820313,220,75,51,
0.822266,214,75,51,
0.824219,193,75,51,
0.826172,182,75,51,
0.828125,208,75,51,
0.830078,245,75,51,
0.832031,262,75,51,
0.833984,263,75,51,
0.835938,278,75,51,
0.837891,295,75,51,
0.839844,253,75,51,
0.841797,195,75,51,
0.84375,184,75,51,
0.845703,198,75,51,
0.847656,196,75,51,
0.849609,156,75,51,
0.851563,105,75,51,
0.853516,69,75,51,
0.855469,69,75,51,
0.857422,93,75,51,
0.859375,113,75,51,
0.861328,109,75,51,
0.863281,98,75,51,
0.865234,88,75,51,
0.867188,75,75,51,
0.869141,72,75,51,
0.871094,58,75,51,
0.873047,37,75,51,
0.875,19,75,51,
0.876953,21,75,51,
0.878906,56,75,51,
0.880859,89,75,51,
0.882813,75,75,51,
0.884766,36,75,51,
0.886719,-1,75,51,
0.888672,-20,75,51,
0.890625,-9,75,51,
0.892578,18,75,51,
0.894531,29,75,51,
0.896484,49,75,51,
0.898438,51,75,51,
0.900391,37,75,51,
0.902344,13,75,51,
0.904297,2,75,51,
0.90625,-20,75,51,
0.908203,-46,75,51,
0.910156,-58,75,51,
0.912109,-50,75,51,
0.914063,-29,75,51,
0.916016,-21,75,51,
0.917969,-17,75,51,
0.919922,-4,75,51,
0.921875,7,75,51,
0.923828,16,75,51,
0.925781,19,75,51,
0.927734,1,75,51,
0.929688,-18,75,51,
0.931641,-24,75,51,
0.933594,-6,75,51,
0.935547,16,75,51,
0.9375,20,75,51,
0.939453,22,75,51,
0.941406,37,75,51,
0.943359,39,75,51,
0.945313,4,75,51,
0.947266,-40,75,51,
0.949219,-40,75,51,
0.951172,-7,75,51,
0.953125,6,75,51,
0.955078,2,75,51,
0.957031,8,75,51,
0.958984,28,75,51,
0.960938,36,75,51,
0.962891,42,75,51,
0.964844,55,75,51,
0.966797,68,75,51,
0.96875,84,75,51,
0.970703,88,75,51,
0.972656,87,75,51,
0.974609,88,75,51,
0.976563,81,75,51,
0.978516,73,75,51,
0.980469,100,75,51,
0.982422,146,75,51,
0.984375,165,75,51,
0.986328,151,75,51,
0.988281,132,75,51,
0.990234,123,75,51,
0.992188,141,75,51,
0.994141,162,75,51,
0.996094,169,75,51,
0.998047,152,75,51,
1,134,75,51,
1.001953,141,75,51,
1.003906,153,75,51,
1.005859,164,75,51,
1.007813,167,75,51,
1.009766,157,75,51,
1.011719,128,75,51,
1.013672,85,75,51,
1.015625,65,75,51,
1.017578,50,75,51,
1.019531,37,75,51,
1.021484,48,57,30,
1.023438,74,57,30,
1.025391,89,57,30,
1.027344,104,57,30,
1.029297,140,57,30,
1.03125,173,57,30,
1.033203,176,57,30,
1.035156,153,57,30,
1.037109,136,57,30,
1.039063,140,57,30,
1.041016,119,57,30,
1.042969,76,57,30,
1.044922,60,57,30,
1.046875,75,57,30,
1.048828,103,57,30,
1.050781,128,57,30,
1.052734,149,57,30,
1.054688,153,57,30,
1.056641,99,57,30,
1.058594,97,57,30,
1.060547,92,57,30,
1.0625,73,57,30,
1.064453,41,57,30,
1.066406,24,57,30,
1.068359,49,57,30,
1.070313,81,57,30,
1.072266,74,57,30,
1.074219,50,57,30,
1.076172,34,57,30,
1.078125,22,57,30,
1.080078,12,57,30,
1.082031,19,57,30,
1.083984,9,57,30,
1.085938,11,57,30,
1.087891,16,57,30,
1.089844,8,57,30,
1.091797,11,57,30,
1.09375,21,57,30,
1.095703,50,57,30,
1.097656,75,57,30,
1.099609,89,57,30,
1.101563,81,57,30,
1.103516,66,57,30,
1.105469,70,57,30,
1.107422,75,57,30,
1.109375,67,57,30,
1.111328,60,57,30,
1.113281,75,57,30,
1.115234,81,57,30,
1.117188,87,57,30,
1.119141,88,57,30,
1.121094,92,57,30,
1.123047,87,57,30,
1.125,76,57,30,
1.126953,53,57,30,
1.128906,37,57,30,
1.130859,57,57,30,
1.132813,105,57,30,
1.134766,139,57,30,
1.136719,176,57,30,
1.138672,221,57,30,
1.140625,228,57,30,
1.142578,201,57,30,
1.144531,181,57,30,
1.146484,176,57,30,
1.148438,179,57,30,
1.150391,160,57,30,
1.152344,118,57,30,
1.154297,93,57,30,
1.15625,102,57,30,
1.158203,114,57,30,
1.160156,109,57,30,
1.162109,102,57,30,
1.164063,103,57,30,
1.166016,113,57,30,
1.167969,98,57,30,
1.169922,52,57,30,
1.171875,26,57,30,
1.173828,59,57,30,
1.175781,91,57,30,
1.177734,70,57,30,
1.179688,22,57,30,
1.181641,5,57,30,
1.183594,21,57,30,
1.185547,48,57,30,
1.1875,66,57,30,
1.189453,59,57,30,
1.191406,74,57,30,
1.193359,107,57,30,
1.195313,121,57,30,
1.197266,106,57,30,
1.199219,106,57,30,
1.201172,119,57,30,
1.203125,120,57,30,
1.205078,113,57,30,
1.207031,98,57,30,
1.208984,70,57,30,
1.210938,41,57,30,
1.212891,26,57,30,
1.214844,33,57,30,
1.216797,49,57,30,
1.21875,38,57,30,
1.220703,24,57,30,
1.222656,28,57,30,
1.224609,49,57,30,
1.226563,68,57,30,
1.228516,67,57,30,
1.230469,67,57,30,
1.232422,82,57,30,
1.234375,97,57,30,
1.236328,101,57,30,
1.238281,100,57,30,
1.240234,104,57,30,
1.242188,123,57,30,
1.244141,147,57,30,
1.246094,150,57,30,
1.248047,151,57,30,
1.25,153,57,30,
1.251953,171,57,30,
1.253906,179,57,30,
1.255859,170,57,30,
1.257813,162,57,30,
1.259766,138,57,30,
1.261719,115,57,30,
1.263672,98,57,30,
1.265625,85,57,30,
1.267578,81,57,30,
1.269531,72,57,30,
1.271484,60,57,30,
1.273438,60,57,30,
1.275391,76,57,30,
1.277344,97,57,30,
1.279297,105,57,30,
1.28125,104,57,30,
1.283203,89,57,30,
1.285156,60,57,30,
1.287109,37,57,30,
1.289063,16,57,30,
1.291016,-6,57,30,
1.292969,-13,57,30,
1.294922,17,57,30,
1.296875,66,57,30,
1.298828,88,57,30,
1.300781,67,57,30,
1.302734,37,57,30,
1.304688,32,57,30,
1.306641,41,57,30,
1.308594,56,57,30,
1.310547,59,57,30,
1.3125,51,57,30,
1.314453,52,57,30,
1.316406,82,57,30,
1.318359,119,57,30,
1.320313,147,57,30,
1.322266,169,57,30,
1.324219,170,57,30,
1.326172,144,57,30,
1.328125,106,57,30,
1.330078,89,57,30,
1.332031,119,57,30,
1.333984,125,57,30,
1.335938,104,57,30,
1.337891,84,57,30,
1.339844,60,57,30,
1.341797,44,57,30,
1.34375,59,57,30,
1.345703,97,57,30,
1.347656,101,57,30,
1.349609,68,57,30,
1.351563,89,57,30,
1.353516,170,57,30,
1.355469,227,57,30,
1.357422,198,57,30,
1.359375,134,57,30,
1.361328,118,57,30,
1.363281,146,57,30,
1.365234,151,57,30,
1.367188,122,57,30,
1.369141,116,57,30,
1.371094,128,57,30,
1.373047,122,57,30,
1.375,96,57,30,
1.376953,82,57,30,
1.378906,85,57,30,
1.380859,80,57,30,
1.382813,90,57,30,
1.384766,117,57,30,
1.386719,128,57,30,
1.388672,109,57,30,
1.390625,105,57,30,
1.392578,130,57,30,
1.394531,124,57,30,
1.396484,77,57,30,
1.398438,32,57,30,
1.400391,22,57,30,
1.402344,42,57,30,
1.404297,27,57,30,
1.40625,0,57,30,
1.408203,10,57,30,
1.410156,55,57,30,
1.412109,93,57,30,
1.414063,118,57,30,
1.416016,117,57,30,
1.417969,89,57,30,
1.419922,61,57,30,
1.421875,42,57,30,
1.423828,21,57,30,
1.425781,20,57,30,
1.427734,16,57,30,
1.429688,-7,57,30,
1.431641,-6,57,30,
1.433594,27,57,30,
1.435547,64,57,30,
1.4375,77,57,30,
1.439453,88,57,30,
1.441406,129,57,30,
1.443359,167,57,30,
1.445313,160,57,30,
1.447266,103,57,30,
1.449219,72,57,30,
1.451172,112,57,30,
1.453125,151,57,30,
1.455078,152,57,30,
1.457031,137,57,30,
1.458984,131,57,30,
1.460938,141,57,30,
1.462891,165,57,30,
1.464844,169,57,30,
1.466797,144,57,30,
1.46875,121,57,30,
1.470703,108,57,30,
1.472656,86,57,30,
1.474609,65,57,30,
1.476563,55,57,30,
1.478516,65,57,30,
1.480469,55,57,30,
1.482422,43,57,30,
1.484375,64,57,30,
1.486328,92,57,30,
1.488281,118,57,30,
1.490234,149,57,30,
1.492188,168,57,30,
1.494141,176,57,30,
1.496094,186,57,30,
1.498047,185,57,30,
1.5,168,57,30,
1.501953,157,57,30,
1.503906,141,57,30,
1.505859,124,57,30,
1.507813,117,57,30,
1.509766,86,57,30,
1.511719,64,57,30,
1.513672,82,57,30,
1.515625,115,57,30,
1.517578,128,57,30,
1.519531,107,57,30,
1.521484,89,57,30,
1.523438,89,57,30,
1.525391,73,57,30,
1.527344,52,57,30,
1.529297,36,57,30,
1.53125,54,57,30,
1.533203,81,57,30,
1.535156,73,57,30,
1.537109,48,57,30,
1.539063,26,57,30,
1.541016,43,57,30,
1.542969,75,57,30,
1.544922,69,57,30,
1.546875,16,57,30,
1.548828,-23,57,30,
1.550781,-9,57,30,
1.552734,58,57,30,
1.554688,92,57,30,
1.556641,106,57,30,
1.558594,114,57,30,
1.560547,130,57,30,
1.5625,136,57,30,
1.564453,155,57,30,
1.566406,193,57,30,
1.568359,203,57,30,
1.570313,180,57,30,
1.572266,139,57,30,
1.574219,118,57,30,
1.576172,132,57,30,
1.578125,138,57,30,
1.580078,113,57,30,
1.582031,101,57,30,
1.583984,99,57,30,
1.585938,87,57,30,
1.587891,89,57,30,
1.589844,105,57,30,
1.591797,108,57,30,
1.59375,98,57,30,
1.595703,77,57,30,
1.597656,70,57,30,
1.599609,85,57,30,
1.601563,100,57,30,
1.603516,86,57,30,
1.605469,57,57,30,
1.607422,38,57,30,
1.609375,32,57,30,
1.611328,57,57,30,
1.613281,83,57,30,
1.615234,76,57,30,
1.617188,75,57,30,
1.619141,77,57,30,
1.621094,87,57,30,
1.623047,84,57,30,
1.625,72,57,30,
1.626953,75,57,30,
1.628906,83,57,30,
1.630859,69,57,30,
1.632813,66,57,30,
1.634766,80,57,30,
1.636719,85,57,30,
1.638672,86,57,30,
1.640625,87,57,30,
1.642578,92,57,30,
1.644531,119,57,30,
1.646484,120,57,30,
1.648438,76,57,30,
1.650391,50,57,30,
1.652344,96,57,30,
1.654297,154,57,30,
1.65625,161,57,30,
1.658203,133,57,30,
1.660156,118,57,30,
1.662109,123,57,30,
1.664063,144,57,30,
1.666016,154,57,30,
1.667969,160,57,30,
1.669922,148,57,30,
1.671875,121,57,30,
1.673828,102,57,30,
1.675781,101,57,30,
1.677734,128,57,30,
1.679688,139,57,30,
1.681641,115,57,30,
1.683594,97,57,30,
1.685547,96,57,30,
1.6875,112,57,30,
1.689453,121,57,30,
1.691406,119,57,30,
1.693359,109,57,30,
1.695313,100,57,30,
1.697266,73,57,30,
1.699219,52,57,30,
1.701172,54,57,30,
1.703125,87,57,30,
1.705078,114,57,30,
1.707031,92,57,30,
1.708984,77,57,30,
1.710938,93,57,30,
1.712891,108,57,30,
1.714844,106,57,30,
1.716797,104,57,30,
1.71875,119,57,30,
1.720703,134,57,30,
1.722656,120,57,30,
1.724609,89,57,30,
1.726563,84,57,30,
1.728516,106,57,30,
1.730469,128,57,30,
1.732422,130,57,30,
1.734375,115,57,30,
1.736328,88,57,30,
1.738281,76,57,30,
1.740234,92,57,30,
1.742188,113,57,30,
1.744141,144,57,30,
1.746094,156,57,30,
1.748047,146,57,30,
1.75,138,57,30,
1.751953,128,57,30,
1.753906,100,57,30,
1.755859,72,57,30,
1.757813,64,57,30,
1.759766,69,57,30,
1.761719,70,57,30,
1.763672,51,57,30,
1.765625,13,57,30,
1.767578,-9,57,30,
1.769531,-8,57,30,
1.771484,-5,57,30,
1.773438,18,57,30,
1.775391,59,57,30,
1.777344,69,57,30,
1.779297,55,57,30,
1.78125,38,57,30,
1.783203,36,57,30,
1.785156,39,57,30,
1.787109,24,57,30,
1.789063,-1,57,30,
1.791016,8,57,30,
1.792969,28,57,30,
1.794922,50,57,30,
1.796875,89,57,30,
1.798828,139,57,30,
1.800781,146,57,30,
1.802734,113,57,30,
1.804688,90,57,30,
1.806641,87,57,30,
1.808594,83,57,30,
1.810547,75,57,30,
1.8125,43,57,30,
1.814453,1,57,30,
1.816406,-6,57,30,
1.818359,39,57,30,
1.820313,90,57,30,
1.822266,134,57,30,
1.824219,157,57,30,
1.826172,141,57,30,
1.828125,116,57,30,
1.830078,88,57,30,
1.832031,70,57,30,
1.833984,64,57,30,
1.835938,80,57,30,
1.837891,101,57,30,
1.839844,107,57,30,
1.841797,102,57,30,
1.84375,91,57,30,
1.845703,96,57,30,
1.847656,106,57,30,
1.849609,87,57,30,
1.851563,68,57,30,
1.853516,103,57,30,
1.855469,135,57,30,
1.857422,103,57,30,
1.859375,42,57,30,
1.861328,20,57,30,
1.863281,37,57,30,
1.865234,64,57,30,
1.867188,60,57,30,
1.869141,40,57,30,
1.871094,48,57,30,
1.873047,59,57,30,
1.875,58,57,30,
1.876953,55,57,30,
1.878906,59,57,30,
1.880859,76,57,30,
1.882813,71,57,30,
1.884766,32,57,30,
1.886719,-21,57,30,
1.888672,-42,57,30,
1.890625,-34,57,30,
1.892578,-27,57,30,
1.894531,-27,57,30,
1.896484,-1,57,30,
1.898438,42,57,30,
1.900391,72,57,30,
1.902344,75,57,30,
1.904297,76,57,30,
1.90625,80,57,30,
1.908203,64,57,30,
1.910156,40,57,30,
1.912109,32,57,30,
1.914063,56,57,30,
1.916016,104,57,30,
1.917969,107,57,30,
1.919922,71,57,30,
1.921875,35,57,30,
1.923828,48,57,30,
1.925781,85,57,30,
1.927734,80,57,30,
1.929688,29,57,30,
1.931641,7,57,30,
1.933594,33,57,30,
1.935547,53,57,30,
1.9375,33,57,30,
1.939453,28,57,30,
1.941406,91,57,30,
1.943359,153,57,30,
1.945313,176,57,30,
1.947266,165,57,30,
1.949219,151,57,30,
1.951172,144,57,30,
1.953125,139,57,30,
1.955078,146,57,30,
1.957031,152,57,30,
1.958984,150,57,30,
1.960938,130,57,30,
1.962891,103,57,30,
1.964844,106,57,30,
1.966797,144,57,30,
1.96875,172,57,30,
1.970703,166,57,30,
1.972656,128,57,30,
1.974609,98,57,30,
1.976563,86,57,30,
1.978516,85,57,30,
1.980469,88,57,30,
1.982422,83,57,30,
1.984375,92,57,30,
1.986328,117,57,30,
1.988281,124,57,30,
1.990234,107,57,30,
1.992188,90,57,30,
1.994141,86,57,30,
1.996094,69,57,30,
1.998047,64,57,30,
2,45,57,30,
2.001953,4,57,30,
2.003906,3,57,30,
2.005859,33,57,30,
2.007813,70,57,30,
2.009766,105,57,30,
2.011719,138,53,44,
2.013672,150,53,44,
2.015625,125,53,44,
2.017578,93,53,44,
2.019531,86,53,44,
2.021484,101,53,44,
2.023438,115,53,44,
2.025391,103,53,44,
2.027344,87,53,44,
2.029297,101,53,44,
2.03125,138,53,44,
2.033203,169,53,44,
2.035156,166,53,44,
2.037109,120,53,44,
2.039063,87,53,44,
2.041016,77,53,44,
2.042969,92,53,44,
2.044922,112,53,44,
2.046875,114,53,44,
2.048828,81,53,44,
2.050781,59,53,44,
2.052734,64,53,44,
2.054688,77,53,44,
2.056641,101,53,44,
2.058594,97,53,44,
2.060547,65,53,44,
2.0625,43,53,44,
2.064453,64,53,44,
2.066406,116,53,44,
2.068359,147,53,44,
2.070313,152,53,44,
2.072266,154,53,44,
2.074219,135,53,44,
2.076172,85,53,44,
2.078125,43,53,44,
2.080078,56,53,44,
2.082031,106,53,44,
2.083984,137,53,44,
2.085938,134,53,44,
2.087891,120,53,44,
2.089844,133,53,44,
2.091797,153,53,44,
2.09375,151,53,44,
2.095703,108,53,44,
2.097656,70,53,44,
2.099609,74,53,44,
2.101563,85,53,44,
2.103516,67,53,44,
2.105469,44,53,44,
2.107422,69,53,44,
2.109375,123,53,44,
2.111328,130,53,44,
2.113281,73,53,44,
2.115234,9,53,44,
2.117188,-1,53,44,
2.119141,24,53,44,
2.121094,42,53,44,
2.123047,56,53,44,
2.125,87,53,44,
2.126953,123,53,44,
2.128906,131,53,44,
2.130859,121,53,44,
2.132813,104,53,44,
2.134766,98,53,44,
2.136719,91,53,44,
2.138672,88,53,44,
2.140625,65,53,44,
2.142578,22,53,44,
2.144531,2,53,44,
2.146484,10,53,44,
2.148438,23,53,44,
2.150391,33,53,44,
2.152344,44,53,44,
2.154297,42,53,44,
2.15625,44,53,44,
2.158203,67,53,44,
2.160156,84,53,44,
2.162109,69,53,44,
2.164063,70,53,44,
2.166016,107,53,44,
2.167969,132,53,44,
2.169922,138,53,44,
2.171875,120,53,44,
2.173828,90,53,44,
2.175781,93,53,44,
2.177734,128,53,44,
2.179688,146,53,44,
2.181641,131,53,44,
2.183594,119,53,44,
2.185547,115,53,44,
2.1875,103,53,44,
2.189453,104,53,44,
2.191406,120,53,44,
2.193359,117,53,44,
2.195313,108,53,44,
2.197266,122,53,44,
2.199219,149,53,44,
2.201172,168,53,44,
2.203125,167,53,44,
2.205078,162,53,44,
2.207031,154,53,44,
2.208984,153,53,44,
2.210938,132,53,44,
2.212891,85,53,44,
2.214844,67,53,44,
2.216797,96,53,44,
2.21875,123,53,44,
2.220703,146,53,44,
2.222656,149,53,44,
2.224609,120,53,44,
2.226563,82,53,44,
2.228516,85,53,44,
2.230469,121,53,44,
2.232422,131,53,44,
2.234375,130,53,44,
2.236328,129,53,44,
2.238281,120,53,44,
2.240234,114,53,44,
2.242188,104,53,44,
2.244141,90,53,44,
2.246094,59,53,44,
2.248047,4,53,44,
2.25,-42,53,44,
2.251953,-65,53,44,
2.253906,-60,53,44,
2.255859,-13,53,44,
2.257813,50,53,44,
2.259766,68,53,44,
2.261719,54,53,44,
2.263672,56,53,44,
